doc_id,text
DOC_01261,"In the April edition of ""One Small Step for a Space Activist"", Allen Sherzer & Tim Kyger write: ""Another problem is what are called 'wraps' (or sometimes the 'center tax'). When work for a large program like Freedom or Shuttle is performed at a NASA center, the center skims off a portion which goes into what amounts to a slush fund. This money is used to fund work the center manager wants to fund. This sum is estimated to be over a third of the funds allocated. Think about that: Of the $30 billion cost of Freedom, fully $10 billion won't be spent on anything having anything to do with Space Stations! Now, maybe that $10 billion was wisely spent (and maybe it wasn't), but the work done with it should stand on its own merits, not distorting the cost of other projects. Congress has no idea of the existense of these wraps; Congress has never heard the term 'center tax'. They look at the Station they are getting and the price they are paying and note that it doesn't add up. They wonder this blissfully unaware that a third of the money is going for something else."" My dear friends, your mixing fact and fiction here. A couple of weeks ago, when I first read this in your posting, I talked with one of the cost experts here in Space Station at Headquarters [if you wondering why I didn't post a response immediately, I do have a real job I'm supposed to be doing here at Headquarters, & digging up old 20 kHz data & looking into Sherzer/Kyger claims rates pretty low on the totem pole of priority. Also, I spent last weekend in Kansas City, at the National Science Teachers Association conference, extolling the virtues of SSF to 15,000 science teachers.] First off, yes, the concept of 'center tax', or 'wrap' does exist. If I recall the numbers correctly, the total 'tax' for the SSF program for this fiscal year is around $40 Million. This was computed by adding up the WP-1, WP-2, and WP-4 center 'taxes'. With the SSF budget for this fiscal year at $2.2 Billion, my calculater says the tax percentage is 04/2.2 = 1.8% Over the life of the SSF program, using your figure of $30 billion for the cost of SSF, a tax at a 1.8% rate comes to $540 million. This is alot less than $10 billion, but I will concede it's still an appreciable amount of pocket change. I should note that your estimate of the tax rate at 1/3 could be close to the actual rate. The tax is only charged on funds that are spent at the center (kind of like McDonalds at some states, where you do have to pay sales tax if you eat the food at the restaurant, but you don't if you get it take-out). For example, at WP-4, the vast bulk of the funds we receive go to the Rocketdyne Contract, and are *NOT* subject to the center tax (I don't have the numbers in front of me, but I'd guess at least 95% of the WP-4 funds go to Rocketdyne). So, you could be right about a tax rate of 1/3, but it's only applied to funds spent at the center, and not to the prime contracts. This leads to the obvious question ""What is the government doing with SSF funds that don't go to the prime contractors? (i.e. ok, WP-4 gets a slice of the $30 billion pie. A big portion of this slice goes to Rocketdyne. What happens to the balance of the funds, which aren't eaten up by the center tax?)"" At WP-4, we call these funds we spend in-house supporting development funds (as they are supporting the development work done by Rocketdyne). We have used these funds to setup our own testbed, to checkout the electrical power system architecture. Our testbed has a real life solar array field (left over from solar cell research research a few years back), with lead-acid car batteries (to simulate the Nickel-Hydrogen batteries on SSF), DC switchgear, DC-DC converter units, and simulated loads. Data from the testbed was used in a recent change evaluation involving concerns about the stability of the power system. We have also used the supporting development money to purchase Nickel Hydrogen batteries, which are on life testing at both Lewis and the Crane Naval facility in Indiana. As a side point, 6 of the battery cells on test recently hit the four year life test milestone. 38 cells have completed 18,552 to 23,405 cycles (the on-orbit batteries go through 5,840 cycles per year). As a final example, my 'home' division at Lewis used the supporting development funds to purchase personal computers and work stations, for performing system analyses (like modeling of the performance of the electrical power system, availability calculations using a Monte-Carlo simulation, setting up a database with information on weight of the power system elements). Finally, the money raised by the 'tax' does not all go into a 'slush fund.' At Lewis, the director does control a small discretionary fund. Each year, any individual at Lewis can submit a proposal to the director to get money from this fund to look at pretty much anything within the Lewis Charter. Most of the tax, however, goes to fund the 'general' services at the Center, like the library, the central computer services division, the Contractor who removes the snow, etc. Thus, it is rather difficult to determine what percentage of the SSF budget doesn't go for SSF activities. To get an accurate figure, you would have to take the annual expenditure for the library (for example), and then divide by the amount of the library funds used to support SSF (which would be hard to compute by itself - how would you figure out what percentage of the bill for Aviation Week for 1 year is 'billable' to SSF, would you base it on the person-hours SSF employees spend reading AV-week versus the rest of the center personnel). You would then have to compare this estimate of the SSF portion of the library expense with the portion of the tax that goes to support the library. Who knows, maybe SSF overpays on the tax to run the library, but we underpay for snow removal? Talk about a burecratic nightmare!"
DOC_01262,"I have seen a fair bit of traffic recently concerning Epilepsy and seizures. I am also interested in this subject -- I have a son with Epilepsy and I am very active with the local association. I posted a message like this a few months ago and received no replies, but here it is again. Is anyone interested in participating in a mailing list on Epilepsy and seizures? This would allow us to hold discussions and share information via electronic mail. I already run a Listserver for two other groups, so the mechanics would be easy. If you are interested, mail me a note. If I get enough replies, I will make it happen and provide you with the details. BTW, I have also started a database on Epilepsy. This is part of my research on natural language question answering systems. Users of this service are able to ask questions about Epilepsy and the program searches the database and retrieves its best response. The technology works by comparing your question against a set of questions that have been seen before. All new questions that are not answered are recorded and used to improve the system. This database is still small and sparse, but we are adding new information. To try it out, do the following telnet debra.dgbt.doc.ca login: chat Then select the Epilepsy item from the menu of databases. -- Andrew Patrick, Ph.D. Communications Research Centre, Ottawa, CANADA andrew@calvin.dgbt.doc.CA"
DOC_01263,"I like my power windows. I think they're worth it. However, cruise control is a pretty dumb option. What's the point? If you're on a long trip, you floor the gas and keep your eyes on the rear-view mirror for cops, right? Power seats are pretty dumb too, unless you're unlucky enough to have to share your car. Otherwise, you'd just adjust it once and just leave it like that."
DOC_01264,"==== If that were true, I'd go for it.. I have a few friends who we could pool our resources and do it.. Maybe make it a prize kind of liek the ""Solar Car Race"" in Australia.. Anybody game for a contest!"
DOC_01265,": Currently, I use a shareware program called Graphics Workshop. : What kinds of things will Hijaak do that these shareware programs : will not do? I also use Graphic Workshop and the only differences that I know of are that Hijaak has screen capture capabilities and acn convert to/from a couple of more file formats (don't know specifically which one). In the April 13 issue of PC Magazine they test the twelve best selling image capture/convert utilities, including Hijaak."
DOC_01266,"Heat shock proteins are those whose expression is induced in response to elevated temperature. Some are also made when organisms are subjected to other stress conditions, e.g. high salt. They have no obvious connection to what happens when you burn proteins."
DOC_01267,"LISTING_ID_041 Selling my bike, refurbished, located near Ghent, price 450 EUR. can be tested on site. selling because of upgrade. stored indoors. can be tested on site. original packaging not included. charger included. Contact: pickup.now@example.com or +32 476 40 65 53. fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal fast deal cash only cash only cash only cash only cash only cash only cash only cash only cash only cash only quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup quick pickup limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer limited offer pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only pickup only PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP PICKUP DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL DEAL EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER OFFER DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT DISCOUNT SALE SALE SALE SALE SALE SALE SALE SALE SALE SALE SALE SALE SALE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE EXCLUSIVE BUNDLE_REF=MSFZC0VCSIR LISTING_ID=SN5XVFSZ7VG TOKEN=L726MY TOKEN=78D1QYT PROMO_ID=S43J4M ORDER_REF=STZQTXPS LISTING_ID=E518AHBP61Z4 LISTING_ID=LY1YPWQWQOHN TOKEN=DGSZGLBBF05R SELLER_CODE=KFEM0OQM7YXPT COUPON=3B48Y8UJVWF PROMO_ID=TF1D7YMN"
DOC_01268,"Just heard on the news that Mike Keenan formerly of the Blackhawks, Flyers, and General of a Siberian Prison has just signed to coach the Rangers. The Rangers, who won the President's Cup last year have slipped just a bit at the end of the season and are destined to finish last behind the lowly Flyers. The Flyers' fans are going to be disappointed on Keenans decision, because they were very interested in him. Oh well. Go CAPS!!!!!!! Connin"
DOC_01269,"It may be that they just didn't mention it, or that they actually haven't thought about it. I got the vague impression from their mission proposal that they weren't taking a very holistic aproach to the whole thing. They seemed to want to land people on the Moon by the end of the decade without explaining why, or what they would do once they got there. The only application I remember from the Av Week article was placing a telescope on the Moon. That's great, but they don't explain why it can't be done robotically. But I'm a _member_. Besides Bill, I hang out with you :)"
DOC_01270,"The yearly chest x-ray provides a minute amount of radiation. It is a drop in the bucket as far as increased risk is concerned. Who can tell you whether you can get out of it or not? No one here controls that. It may well be a matter of the law, in which case, write your legislator, but don't hold your breath. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."""
DOC_01271,"-- and -- Good grief; has no one ever heard of Biostatistics?? The University of Washington (plus 3 or 4 others [Harvard, UNC]) has a department and advanced degree program in Biostatistics. My wife has an MS Biostat, and there are plenty of MDs, PhDs, and postdocs doing Biostatistical work. People do this for a living. Really bright people study for decades to do this sort of study well. Anecedotal evidence is worthless. Even doctors who have been using a drug or treatment for years, and who swear it is effective, are often suprised at the results of clinical trials. Whether or not MSG causes describable, reportable, documentable symptoms should be pretty simple to discover. The last study on which my wife worked employed 200 nurses, 100 doctors, and a dozen Ph.Ds at one University and at 70 hospitals in five nations. I would think the MSG question could be settled by one lowly Biostat MS student in a thesis."
DOC_01272,"| You certainly do not see OTC preparations advertised as such. | The only such ridiculous concoctions are nostrums for premenstrual | syndrome, ostensibly to treat headache and ""bloating"" simultaneously. | They're worthless. | That's not the idea, and no, they don't work. I *believe* there is a known synergism between certain analgesics and caffiene. For treating pain, not inflammation. Now that I am an ibuprofen convert I haven't taken it for some time, but excedrin really works! (grin) Nathan | -- | Steve Dyer | dyer@ursa-major.spdcc.com aka {ima,harvard,rayssd,linus,m2c}!spdcc!dyer"
